ID	taxonomy	Taxon	Taxon Level	Feeding	Lifestyle	Growth Morphology	Trait	Confidence Ranking	Notes	Citation/Source
Genus02870	Ascomycota;Pezizomycotina;Sordariomycetes;Melanospora	Melanospora	13	Saprotroph	Dung Saprotroph-Undefined Saprotroph	NULL	NULL	Highly Probable	NULL	b'Bell A. 1983. Dung Fungi: An Illustrated Guide to Coprophilous Fungi in New Zealand. Victoria University Press, Wellington (ISBN: 978-0864730015); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02871	Ascomycota;Pezizomycotina;Sordariomycetes;Meliola	Meliola	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02872	Ascomycota;Pezizomycotina;Sordariomycetes;Metacordyceps	Metacordyceps	13	Pathotroph	Insect Pathogen	Cordyceptoid	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02874	Ascomycota;Pezizomycotina;Sordariomycetes;Metarhizium	Metarhizium	13	Pathotroph	Animal Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02875	Ascomycota;Pezizomycotina;Sordariomycetes;Microascus	Microascus	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Plant Pathogen-Dung Saprotroph-Undefined Saprotroph	Microfungus	NULL	Possible	NULL	b'James TY, et al. 2006. Nature 443:818-822 ((https://doi.org/10.1038/nature05110)); Costa IPMW, et al. 2012. Mycotaxon 119:e26 (as Endophyte) ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Bills GF, et al. 2013. Current Opinion in Microbiology 16:549-565 ((https://doi.org/10.1016/j.mib.2013.08.001)); Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008))'
Genus02877	Ascomycota;Pezizomycotina;Sordariomycetes;Moelleriella	Moelleriella	13	Pathotroph	Animal Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02880	Ascomycota;Pezizomycotina;Sordariomycetes;Monilochaetes	Monilochaetes	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02881	Ascomycota;Pezizomycotina;Sordariomycetes;Monochaetia	Monochaetia	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02882	Ascomycota;Pezizomycotina;Sordariomycetes;Monographella	Monographella	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02883	Ascomycota;Pezizomycotina;Sordariomycetes;Monosporascus	Monosporascus	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))'
Genus02884	Ascomycota;Pezizomycotina;Sordariomycetes;Muscodor	Muscodor	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02886	Ascomycota;Pezizomycotina;Sordariomycetes;Mycoarachis	Mycoarachis	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02887	Ascomycota;Pezizomycotina;Sordariomycetes;Mycopepon	Mycopepon	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02889	Ascomycota;Pezizomycotina;Sordariomycetes;Myriogenospora	Myriogenospora	13	Pathotroph-Symbiotroph	Clavicipitaceous Endophyte-Epiphyte-Plant Pathogen	NULL	NULL	Possible	NULL	b'Leuchtmann A. 2003. Taxonomy and diversity of Epichloe endophytes. The Clavicipitalean Fungi Evolutionary Biology, Chemistry, Biocontrol, and Cultural Impacts. Marcel Dekker, New York, Eds White Jr. JF, Bacon CW, Hywel-Jones N, J. Spatafora J. pp. 169-194 ((https://www.researchgate.net/publication/258240133_Taxonomy_and_Diversity_of_Epichloe_Endophytes)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)) (Pathogen);'
Genus02890	Ascomycota;Pezizomycotina;Sordariomycetes;Myrothecium	Myrothecium	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02892	Ascomycota;Pezizomycotina;Sordariomycetes;Natantiella	Natantiella	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02893	Ascomycota;Pezizomycotina;Sordariomycetes;Natantispora	Natantispora	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02894	Ascomycota;Pezizomycotina;Sordariomycetes;Nectria	Nectria	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Fungal Parasite-Lichen Parasite-Plant Pathogen-Wood Saprotroph	Microfungus	NULL	Possible	NULL	b'Hirooka Y, et al. 2012. Studies in Mycology 71:1-210 ((https://doi.org/10.3114/sim0001)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02896	Ascomycota;Pezizomycotina;Sordariomycetes;Neocosmospora	Neocosmospora	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02898	Ascomycota;Pezizomycotina;Sordariomycetes;Neonectria	Neonectria	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02900	Ascomycota;Pezizomycotina;Sordariomycetes;Nereiospora	Nereiospora	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02902	Ascomycota;Pezizomycotina;Sordariomycetes;Neurospora	Neurospora	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02903	Ascomycota;Pezizomycotina;Sordariomycetes;Niesslia	Niesslia	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02905	Ascomycota;Pezizomycotina;Sordariomycetes;Nigrospora	Nigrospora	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02906	Ascomycota;Pezizomycotina;Sordariomycetes;Nohea	Nohea	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02907	Ascomycota;Pezizomycotina;Sordariomycetes;Nomuraea	Nomuraea	13	Pathotroph	Animal Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02908	Ascomycota;Pezizomycotina;Sordariomycetes;Obolarina	Obolarina	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02909	Ascomycota;Pezizomycotina;Sordariomycetes;Oceanitis	Oceanitis	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02910	Ascomycota;Pezizomycotina;Sordariomycetes;Ochronectria	Ochronectria	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02911	Ascomycota;Pezizomycotina;Sordariomycetes;Ophioceras	Ophioceras	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02912	Ascomycota;Pezizomycotina;Sordariomycetes;Ophiocordyceps	Ophiocordyceps	13	Pathotroph-Symbiotroph	Endophyte-Insect Pathogen	Microfungus	NULL	Probable	Contains about 140 species that grow on insects (Kirk et al. 2008)	b'Kirk PM et al. 2008. Dictionary of the Fungi. Tenth Edition. CAB International, Wallingford (ISBN: 978-0851998268); Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02914	Ascomycota;Pezizomycotina;Sordariomycetes;Ophionectria	Ophionectria	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02915	Ascomycota;Pezizomycotina;Sordariomycetes;Ophiostoma	Ophiostoma	13	Pathotroph	Plant Pathogen	Microfungus	Blue-Staining	Probable	At least most species are transmitted via insect vectors, with mycelial colonies developing in bark-boring beetle galleries and spreading through the vascular system; they are highly specific to their beetle vectors. In some cases spores and mycelium are transmitted in specialized organs, termed mycangia (Cannon & Kirk 2007)	b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02916	Ascomycota;Pezizomycotina;Sordariomycetes;Ophiostomataceae	Ophiostomataceae	9	Pathotroph	Plant Pathogen	Microfungus	Blue-Staining	Probable	At least most species are transmitted via insect vectors, with mycelial colonies developing in bark-boring beetle galleries and spreading through the vascular system; they are highly specific to their beetle vectors. In some cases spores and mycelium are transmitted in specialized organs, termed mycangia (Cannon & Kirk 2007)	b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02919	Ascomycota;Pezizomycotina;Sordariomycetes;Oxydothis	Oxydothis	13	Symbiotroph	Endophyte	NULL	NULL	Highly Probable	Host - Arecaceae	b'Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf))'
Genus02922	Ascomycota;Pezizomycotina;Sordariomycetes;Panorbis	Panorbis	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02923	Ascomycota;Pezizomycotina;Sordariomycetes;Papulosa	Papulosa	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02924	Ascomycota;Pezizomycotina;Sordariomycetes;Paramicrothyrium	Paramicrothyrium	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02926	Ascomycota;Pezizomycotina;Sordariomycetes;Parascedosporium	Parascedosporium	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02927	Ascomycota;Pezizomycotina;Sordariomycetes;Peethambara	Peethambara	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02929	Ascomycota;Pezizomycotina;Sordariomycetes;Persiciospora	Persiciospora	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02930	Ascomycota;Pezizomycotina;Sordariomycetes;Pesotum	Pesotum	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02931	Ascomycota;Pezizomycotina;Sordariomycetes;Pestalosphaeria	Pestalosphaeria	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))'
Genus02932	Ascomycota;Pezizomycotina;Sordariomycetes;Pestalotiopsis	Pestalotiopsis	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02933	Ascomycota;Pezizomycotina;Sordariomycetes;Petriella	Petriella	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02934	Ascomycota;Pezizomycotina;Sordariomycetes;Phaeoacremonium	Phaeoacremonium	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02935	Ascomycota;Pezizomycotina;Sordariomycetes;Phaeonectriella	Phaeonectriella	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02936	Ascomycota;Pezizomycotina;Sordariomycetes;Phialemonium	Phialemonium	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02941	Ascomycota;Pezizomycotina;Sordariomycetes;Physalospora	Physalospora	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02942	Ascomycota;Pezizomycotina;Sordariomycetes;Plagiostoma	Plagiostoma	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02944	Ascomycota;Pezizomycotina;Sordariomycetes;Plectosphaerella	Plectosphaerella	13	Pathotroph-Symbiotroph	Endophyte-Plant Pathogen	Microfungus	NULL	Probable	Plectosporium was introduced by Palm et al. (1995) for Fusarium tabacinum, the anamorph of Plectosphaerella cucumerina (Carlucci et al. 2012)	b'Palm et al. 1995. Mycologia 87:397-406 ((https://doi.org/10.1080/00275514.1995.12026545)); Carlucci et al. 2012. Persoonia 28:34-48 ((https://doi.org/10.3767/003158512X638251)); David AS, et al. 2016. Microbial Ecology 71:912-926 ((https://doi.org/10.1007/s00248-015-0712-6)); Li et al. 2017. Mycobiology 45:110-113 ((https://doi.org/10.5941/MYCO.2017.45.2.110))'
Genus02947	Ascomycota;Pezizomycotina;Sordariomycetes;Pleurostomophora	Pleurostomophora	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02948	Ascomycota;Pezizomycotina;Sordariomycetes;Pleurotheciella	Pleurotheciella	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02949	Ascomycota;Pezizomycotina;Sordariomycetes;Pochonia	Pochonia	13	Pathotroph	Animal Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02951	Ascomycota;Pezizomycotina;Sordariomycetes;Podospora	Podospora	13	Saprotroph-Symbiotroph	Dung Saprotroph-Endophyte-Litter Saprotroph-Undefined Saprotroph	Microfungus	NULL	Possible	Endophyte detection method-culture (David et al. 2016)	b'Bell A. 1983. Dung Fungi: An Illustrated Guide to Coprophilous Fungi in New Zealand. Victoria University Press, Wellington (ISBN: 978-0864730015); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); David AS, et al. 2016. Microbial Ecology 71:912-926 ((https://doi.org/10.1007/s00248-015-0712-6)); Purahong W, et al. 2016. Molecular Ecology 25:4059-4074 ((https://doi.org/10.1111/mec.13739)) (as litter saprotroph)'
Genus02952	Ascomycota;Pezizomycotina;Sordariomycetes;Polycephalomyces	Polycephalomyces	13	Pathotroph	Fungal Parasite	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02954	Ascomycota;Pezizomycotina;Sordariomycetes;Poronia	Poronia	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02955	Ascomycota;Pezizomycotina;Sordariomycetes;Prosopidicola	Prosopidicola	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02956	Ascomycota;Pezizomycotina;Sordariomycetes;Pseudallescheria	Pseudallescheria	13	Pathotroph-Saprotroph	Animal Pathogen-Undefined Saprotroph	Microfungus	NULL	Probable	Pseudallescheria boydii is sometimes associated with human and animal mycetomas, especially in infections of immunocompromised patients, other species may act as opportunists (Cannon & Kirk 2007)	b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); https://www.cdc.gov/ ((https://www.cdc.gov/))'
Genus02957	Ascomycota;Pezizomycotina;Sordariomycetes;Pseudohalonectria	Pseudohalonectria	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02958	Ascomycota;Pezizomycotina;Sordariomycetes;Pseudomassaria	Pseudomassaria	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02960	Ascomycota;Pezizomycotina;Sordariomycetes;Purpureocillium	Purpureocillium	13	Pathotroph	Fungal Parasite	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02961	Ascomycota;Pezizomycotina;Sordariomycetes;Pyricularia	Pyricularia	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02962	Ascomycota;Pezizomycotina;Sordariomycetes;Raffaelea	Raffaelea	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
Genus02966	Ascomycota;Pezizomycotina;Sordariomycetes;Rhamphoria	Rhamphoria	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
